Data;Nome da Empresa;TICKER;"EBIT
12 meses
Consolidado
 Milh�es
IFRS";EV;EBIT/EV;EV/EBIT;ROE;ROIC;ROA
30/09/2020;GRUPO NATURA;NTCO3;;6,018,625,944;;;;;
30/06/2020;GRUPO NATURA;NTCO3;;493,908,172;;;;;
31/03/2020;GRUPO NATURA;NTCO3;;2,808,343,549;;;;;
31/12/2019;GRUPO NATURA;NTCO3;1,351,248;3,842,765,647;0,0351634245782;28,438,640,775;462,376,704,354;630,321,147,801;0,733871046923
30/09/2019;GRUPO NATURA;NTCO3;;;;;;;
30/06/2019;GRUPO NATURA;NTCO3;;;;;;;
31/03/2019;GRUPO NATURA;NTCO3;;;;;;;
31/12/2018;GRUPO NATURA;NTCO3;;;;;;;
30/09/2018;GRUPO NATURA;NTCO3;;;;;;;
30/06/2018;GRUPO NATURA;NTCO3;;;;;;;
31/03/2018;GRUPO NATURA;NTCO3;;;;;;;
31/12/2017;GRUPO NATURA;NTCO3;;;;;;;
30/09/2017;GRUPO NATURA;NTCO3;;;;;;;
30/06/2017;GRUPO NATURA;NTCO3;;;;;;;
31/03/2017;GRUPO NATURA;NTCO3;;;;;;;
31/12/2016;GRUPO NATURA;NTCO3;;;;;;;
30/09/2016;GRUPO NATURA;NTCO3;;;;;;;
30/06/2016;GRUPO NATURA;NTCO3;;;;;;;
31/03/2016;GRUPO NATURA;NTCO3;;;;;;;
31/12/2015;GRUPO NATURA;NTCO3;;;;;;;
30/09/2015;GRUPO NATURA;NTCO3;;;;;;;
30/06/2015;GRUPO NATURA;NTCO3;;;;;;;
31/03/2015;GRUPO NATURA;NTCO3;;;;;;;
31/12/2014;GRUPO NATURA;NTCO3;;;;;;;
30/09/2014;GRUPO NATURA;NTCO3;;;;;;;
30/06/2014;GRUPO NATURA;NTCO3;;;;;;;
31/03/2014;GRUPO NATURA;NTCO3;;;;;;;
31/12/2013;GRUPO NATURA;NTCO3;;;;;;;
30/09/2013;GRUPO NATURA;NTCO3;;;;;;;
30/06/2013;GRUPO NATURA;NTCO3;;;;;;;
31/03/2013;GRUPO NATURA;NTCO3;;;;;;;
31/12/2012;GRUPO NATURA;NTCO3;;;;;;;
30/09/2012;GRUPO NATURA;NTCO3;;;;;;;
30/06/2012;GRUPO NATURA;NTCO3;;;;;;;
31/03/2012;GRUPO NATURA;NTCO3;;;;;;;
31/12/2011;GRUPO NATURA;NTCO3;;;;;;;
30/09/2011;GRUPO NATURA;NTCO3;;;;;;;
30/06/2011;GRUPO NATURA;NTCO3;;;;;;;
31/03/2011;GRUPO NATURA;NTCO3;;;;;;;
31/12/2010;GRUPO NATURA;NTCO3;;;;;;;
30/09/2010;GRUPO NATURA;NTCO3;;;;;;;
30/06/2010;GRUPO NATURA;NTCO3;;;;;;;
31/03/2010;GRUPO NATURA;NTCO3;;;;;;;
31/12/2009;GRUPO NATURA;NTCO3;;;;;;;
30/09/2009;GRUPO NATURA;NTCO3;;;;;;;
31/12/2020;SUZANO HOLD;NEMO3;8,404,367;;;;-145,211,498,719;690,853,300,408;-105,355,077,365
30/09/2020;SUZANO HOLD;NEMO3;6,570,157;;;;-102,541,319,452;542,047,140,199;-146,663,002,045
30/06/2020;SUZANO HOLD;NEMO3;5395,47;;;;-662,278,074,954;427,440,327,683;-163,566,766,189
31/03/2020;SUZANO HOLD;NEMO3;3,754,513;;;;-316,548,564,838;307,738,012,541;-142,156,477,233
31/12/2019;SUZANO HOLD;NEMO3;2588,82;;;;-155,119,482,335;208,754,507,574;-287,419,644,152
30/09/2019;SUZANO HOLD;NEMO3;2,999,901;;;;-147,811,913,452;232,707,935,192;-254,303,736,879
30/06/2019;SUZANO HOLD;NEMO3;3,746,542;;;;400,647,213,524;291,557,361,345;0,828755291425
31/03/2019;SUZANO HOLD;NEMO3;4,033,587;;;;-849,284,104,205;312,586,314,836;-174,180,915,932
31/12/2018;SUZANO HOLD;NEMO3;4,984,045;;;;25,822,901,729;688,261,409,929;0,576476778854
30/09/2018;SUZANO HOLD;NEMO3;5184,89;;;;-762,690,542,247;991,940,274,427;-195,383,953,882
30/06/2018;SUZANO HOLD;NEMO3;4,264,861;;;;0,884585287476;980,522,794,632;0,266497977516
31/03/2018;SUZANO HOLD;NEMO3;3,903,386;;;;172,082,411,344;102,557,985,862;710,855,970,914
31/12/2017;SUZANO HOLD;NEMO3;3,237,506;;;;153,303,877,862;896,967,744,609;622,390,433,054
30/09/2017;SUZANO HOLD;NEMO3;1,557,271;;;;857,479,293,319;414,643,867,603;337,994,340,661
30/06/2017;SUZANO HOLD;NEMO3;1,070,474;;;;23,214,878,958;288,154,660,502;0,865089760361
31/03/2017;SUZANO HOLD;NEMO3;871,172;;;;942,638,510,034;235,012,153,549;339,957,483,641
31/12/2016;SUZANO HOLD;NEMO3;1,317,898;;;;165,093,064,444;359,357,127,816;57,027,313,882
30/09/2016;SUZANO HOLD;NEMO3;2,594,533;;;;224,910,227,079;677,570,194,081;832,070,383,058
30/06/2016;SUZANO HOLD;NEMO3;3,385,509;;;;136,232,266,895;937,564,133,932;527,267,362,571
31/03/2016;SUZANO HOLD;NEMO3;3,386,872;;;;96,763,912,648;914,292,155,733;347,309,862,676
31/12/2015;SUZANO HOLD;NEMO3;3,039,983;;;;-906,270,720,521;831,698,217,543;-297,649,739,203
30/09/2015;SUZANO HOLD;NEMO3;2,723,299;;;;-151,173,026,127;741,037,132,761;-484,856,181,118
30/06/2015;SUZANO HOLD;NEMO3;1,927,313;;;;-795,504,335,556;529,403,297,955;-283,392,793,073
31/03/2015;SUZANO HOLD;NEMO3;1,536,009;;;;-118,063,061,511;40,337,340,199;-399,996,519,677
31/12/2014;SUZANO HOLD;NEMO3;1204,33;;;;-219,881,439,512;326,786,256,751;-0,813892166752
30/09/2014;SUZANO HOLD;NEMO3;1,034,334;;;;-0,977683964001;286,268,961,648;-0,374064570871
30/06/2014;SUZANO HOLD;NEMO3;962,769;;;;26,514,643,836;269,741,601,802;108,098,144,632
31/03/2014;SUZANO HOLD;NEMO3;1,043,651;;;;-0,42072754242;28,836,998,556;-0,170348757674
31/12/2013;SUZANO HOLD;NEMO3;944,492;;;;-191,934,889,666;262,008,188,282;-0,759163554564
30/09/2013;SUZANO HOLD;NEMO3;881,075;;;;-118,768,413,169;254,190,145,723;-0,484132065116
30/06/2013;SUZANO HOLD;NEMO3;764,816;;;;-181,780,346,603;221,127,733,631;-0,735485357526
31/03/2013;SUZANO HOLD;NEMO3;577,219;;;;-199,732,062,211;178,087,987,207;-0,78350402754
31/12/2012;SUZANO HOLD;NEMO3;503,357;;;;-165,246,672,122;158,287,557,806;-0,657137615356
30/09/2012;SUZANO HOLD;NEMO3;567,522;;;;0,152671458649;186,099,708,015;0,0644289182376
30/06/2012;SUZANO HOLD;NEMO3;513,061;;;;-359,645,853,867;171,241,295,144;-154,223,227,201
31/03/2012;SUZANO HOLD;NEMO3;511,074;;;;-0,233832723025;1,793,709,843;-0,0993948897709
31/12/2011;SUZANO HOLD;NEMO3;633,078;;;;0,400248162069;230,076,724,641;0,172945016572
30/09/2011;SUZANO HOLD;NEMO3;;;;;;;
30/06/2011;SUZANO HOLD;NEMO3;;;;;;;
31/03/2011;SUZANO HOLD;NEMO3;;;;;;;
31/12/2010;SUZANO HOLD;NEMO3;1,123,869;;;;87,199,900,116;463,865,468,337;397,158,192,423
30/09/2010;SUZANO HOLD;NEMO3;;;;;;;
30/06/2010;SUZANO HOLD;NEMO3;;;;;;;
31/03/2010;SUZANO HOLD;NEMO3;;;;;;;
31/12/2009;SUZANO HOLD;NEMO3;;;;;;;
30/09/2009;SUZANO HOLD;NEMO3;;;;;;;
31/12/2020;CEA MODAS;CEAB3;-164,238;364,454,741,972;-0,0450640315753;-221,906,466,209;-626,533,072,171;-280,381,846,907;-227,551,344,135
30/09/2020;CEA MODAS;CEAB3;-41,337;526,488,871,736;-0,00785144800187;-127,365,041,424;-392,153,939,995;-0,502367250918;-147,494,488,063
30/06/2020;CEA MODAS;CEAB3;55,735;478,626,134,156;0,0116447882852;858,753,268,424;-204,248,901,584;0,670227599819;-0,810279918658
31/03/2020;CEA MODAS;CEAB3;372,332;3,193,344,141;0,116596265094;857,660,405,498;609,430,637,804;557,040,831,824;284,896,221,464
31/12/2019;CEA MODAS;CEAB3;1,033,084;67,198,067,308;0,153737159622;650,460,827,077;354,797,650,726;157,567,841,008;161,003,509,637
30/09/2019;CEA MODAS;CEAB3;;;;;;;
30/06/2019;CEA MODAS;CEAB3;;;;;;;
31/03/2019;CEA MODAS;CEAB3;;;;;;;
31/12/2018;CEA MODAS;CEAB3;356,221;;;;155,721,907,485;210,501,026,514;499,192,573,923
30/09/2018;CEA MODAS;CEAB3;;;;;;;
30/06/2018;CEA MODAS;CEAB3;;;;;;;
31/03/2018;CEA MODAS;CEAB3;;;;;;;
31/12/2017;CEA MODAS;CEAB3;;;;;;;
30/09/2017;CEA MODAS;CEAB3;;;;;;;
30/06/2017;CEA MODAS;CEAB3;;;;;;;
31/03/2017;CEA MODAS;CEAB3;;;;;;;
31/12/2016;CEA MODAS;CEAB3;;;;;;;
30/09/2016;CEA MODAS;CEAB3;;;;;;;
30/06/2016;CEA MODAS;CEAB3;;;;;;;
31/03/2016;CEA MODAS;CEAB3;;;;;;;
31/12/2015;CEA MODAS;CEAB3;;;;;;;
30/09/2015;CEA MODAS;CEAB3;;;;;;;
30/06/2015;CEA MODAS;CEAB3;;;;;;;
31/03/2015;CEA MODAS;CEAB3;;;;;;;
31/12/2014;CEA MODAS;CEAB3;;;;;;;
30/09/2014;CEA MODAS;CEAB3;;;;;;;
30/06/2014;CEA MODAS;CEAB3;;;;;;;
31/03/2014;CEA MODAS;CEAB3;;;;;;;
31/12/2013;CEA MODAS;CEAB3;;;;;;;
30/09/2013;CEA MODAS;CEAB3;;;;;;;
30/06/2013;CEA MODAS;CEAB3;;;;;;;
31/03/2013;CEA MODAS;CEAB3;;;;;;;
31/12/2012;CEA MODAS;CEAB3;;;;;;;
30/09/2012;CEA MODAS;CEAB3;;;;;;;
30/06/2012;CEA MODAS;CEAB3;;;;;;;
31/03/2012;CEA MODAS;CEAB3;;;;;;;
31/12/2011;CEA MODAS;CEAB3;;;;;;;
30/09/2011;CEA MODAS;CEAB3;;;;;;;
30/06/2011;CEA MODAS;CEAB3;;;;;;;
31/03/2011;CEA MODAS;CEAB3;;;;;;;
31/12/2010;CEA MODAS;CEAB3;;;;;;;
30/09/2010;CEA MODAS;CEAB3;;;;;;;
30/06/2010;CEA MODAS;CEAB3;;;;;;;
31/03/2010;CEA MODAS;CEAB3;;;;;;;
31/12/2009;CEA MODAS;CEAB3;;;;;;;
30/09/2009;CEA MODAS;CEAB3;;;;;;;
31/12/2020;KARSTEN;CTKA3;83,912;61,389,855;0,136687079649;731,598,043,188;-420,546,492,616;162,020,712,656;158,304,035,613
30/09/2020;KARSTEN;CTKA3;100,999;5,603,745;0,180234825104;554,831,731,007;-67,240,632,607;203,130,607,021;266,460,586,716
30/06/2020;KARSTEN;CTKA3;39,573;55,104,254;0,0718147822126;139,247,097,769;-169,933,297,566;987,578,034,311;115,187,405,214
31/03/2020;KARSTEN;CTKA3;43,242;5,374,725;0,0804543488271;12,429,408,908;-83,287,592,866;106,157,571,519;553,013,251,067
31/12/2019;KARSTEN;CTKA3;34,707;5,810,607;0,0597304205912;167,418,878,036;45,601,948,657;903,247,201,334;-326,435,755,364
30/09/2019;KARSTEN;CTKA3;36,615;6,355,525;0,0576112909634;173,577,085,894;240,162,891,017;10,274,005,799;-221,913,091,385
30/06/2019;KARSTEN;CTKA3;40,282;55,950,636;0,0719956069847;138,897,363,587;23,137,334,067;111,784,353,793;-195,139,432,385
31/03/2019;KARSTEN;CTKA3;51,21;5,159,912;0,0992458786119;100,759,851,591;188,405,538,378;143,247,183,678;-146,376,847,776
31/12/2018;KARSTEN;CTKA3;46,148;5,051,629;0,0913527101852;109,465,827,338;202,500,701,473;133,167,538,924;-15,409,905,114
30/09/2018;KARSTEN;CTKA3;42,178;4,727,399;0,089220309096;112,082,104,415;211,268,707,816;134,062,202,017;-162,865,614,377
30/06/2018;KARSTEN;CTKA3;52,608;44,076,075;0,119357270356;837,820,768,704;12,948,078,442;172,084,314,241;-942,945,289,118
31/03/2018;KARSTEN;CTKA3;38,371;4,259,743;0,0900782042485;111,014,646,478;196,203,808,471;132,812,011,621;-139,006,096,159
31/12/2017;KARSTEN;CTKA3;44,583;414,096;0,107663440362;928,820,402,396;0,25217591792;153,142,396,169;-0,162678714187
30/09/2017;KARSTEN;CTKA3;23,924;3,871,916;0,0617885305363;161,842,334,058;989,290,422,606;89,466,932,596;-645,200,763,833
30/06/2017;KARSTEN;CTKA3;8,542;38,128,585;0,022403139272;446,366,014,985;237,531,054,777;36,343,781,024;-163,428,347,628
31/03/2017;KARSTEN;CTKA3;4,897;37,722,565;0,0129816198872;770,319,889,728;311,930,827,621;193,538,767,396;-187,774,590,965
31/12/2016;KARSTEN;CTKA3;-0,908;34,994,325;-0,0025947064274;-385,400,055,066;46,140,505,936;-0,440126027277;-306,987,876,746
30/09/2016;KARSTEN;CTKA3;8,665;32,954,205;0,0262940647483;380,313,964,224;445,474,845,801;402,691,227,107;-257,757,079,688
30/06/2016;KARSTEN;CTKA3;4,27;29,571,025;0,0144398105916;692,529,859,485;4,695,003,366;212,014,293,775;-251,325,514,273
31/03/2016;KARSTEN;CTKA3;11,569;27,756,012;0,0416810599448;239,917,123,347;410,658,162,322;538,510,473,235;-186,330,844,728
31/12/2015;KARSTEN;CTKA3;12,285;2,653,265;0,046301443693;215,975,986,976;427,899,267,036;563,865,224,799;-179,045,169,494
30/09/2015;KARSTEN;CTKA3;-51,532;24,337,304;-0,21174079101;-472,275,556,935;104,212,283,931;-246,559,230,987;-412,175,472,696
30/06/2015;KARSTEN;CTKA3;-42,635;23,902,098;-0,178373463283;-560,621,508,151;121,402,009,025;-17,627,811,989;-375,333,870,798
31/03/2015;KARSTEN;CTKA3;-46,868;26,702,887,616;-0,175516598332;-569,746,684,646;13,948,945,365;-171,479,699,315;-376,962,302,072
31/12/2014;KARSTEN;CTKA3;-47,075;27,926,584;-0,168566982628;-59,323,598,513;155,766,069,729;-152,771,016,802;-337,009,249,583
30/09/2014;KARSTEN;CTKA3;17,713;2,799,464,608;0,0632728127706;158,045,763,451;110,616,456,431;496,038,255,424;-109,684,138,361
30/06/2014;KARSTEN;CTKA3;8,062;26,495,282;0,0304280588521;328,644,033,739;222,054,568,003;217,875,832,248;-126,351,073,214
31/03/2014;KARSTEN;CTKA3;16,59;29,372,684;0,0564810488548;177,050,536,468;353,545,075,393;419,401,544,402;-906,640,193,285
31/12/2013;KARSTEN;CTKA3;10,029;27,161,486;0,0369236057261;270,829,454,582;283,560,830,861;247,075,950,265;-105,001,469,647
30/09/2013;KARSTEN;CTKA3;15,676;24,367,024;0,0643328458986;155,441,592,243;-846,361,569,073;417,518,896,211;-84,652,760,206
30/06/2013;KARSTEN;CTKA3;28,634;;;;-647,766,323,024;647,854,704,019;-326,497,550,886
31/03/2013;KARSTEN;CTKA3;27,388;28,259,216;0,0969170553068;103,181,013,583;-56,269,666,796;617,249,162,538;-335,135,579,209
31/12/2012;KARSTEN;CTKA3;36,167;2,500,062;0,144664412323;691,255,011,475;-678,912,200,621;750,987,726,954;-0,586609898478
30/09/2012;KARSTEN;CTKA3;6,145;2,687,343;0,0228664521053;437,321,887,714;-104,658,431,761;145,441,700,675;-877,894,444,935
30/06/2012;KARSTEN;CTKA3;-11,209;25,426,218;-0,0440844171162;-226,837,523,419;-158,430,000,614;-256,773,951,706;-129,290,612,118
31/03/2012;KARSTEN;CTKA3;-27,302;2,664,057;-0,102482792223;-975,773,569,702;-178,981,647,578;-648,239,936,972;-173,311,883,358
31/12/2011;KARSTEN;CTKA3;-37,562;2,695,511;-0,139350201131;-717,616,474,096;-178,878,899,508;-916,021,090,982;-189,954,999,932
30/09/2011;KARSTEN;CTKA3;;27,583,156;;;;;
30/06/2011;KARSTEN;CTKA3;;29,773,024;;;;;
31/03/2011;KARSTEN;CTKA3;;2,967,504;;;;;
31/12/2010;KARSTEN;CTKA3;32,883;27,364,984;0,120164513891;832,192,439,863;158,562,387,398;720,510,334,845;427,922,424,412
30/09/2010;KARSTEN;CTKA3;;23,856,912;;;;;
30/06/2010;KARSTEN;CTKA3;;24,303,184;;;;;
31/03/2010;KARSTEN;CTKA3;;21,246,234;;;;;
31/12/2009;KARSTEN;CTKA3;;1,950,362;;;;;
30/09/2009;KARSTEN;CTKA3;;21,356,489;;;;;
31/12/2020;WETZEL S/A;MWET4;46,651;577,577;0,807701830232;123,808,064,136;-134,379,661,457;-222,195,713,358;13,521,567,945
30/09/2020;WETZEL S/A;MWET4;-7,168;12,248,832;-0,0585198654043;-170,882,142,857;115,940,939,835;317,685,690,687;-143,915,407,789
30/06/2020;WETZEL S/A;MWET4;-9,906;826,835;-0,119806249131;-834,681,001,413;1,428,584,298;443,985,983,593;-186,677,810,674
31/03/2020;WETZEL S/A;MWET4;-11,779;;;;179,466,484,647;552,670,529,272;-222,513,852,435
31/12/2019;WETZEL S/A;MWET4;-13,571;8,716,908;-0,155685938179;-642,318,767,961;186,369,222,854;680,384,977,667;-225,384,974,335
30/09/2019;WETZEL S/A;MWET4;-19,961;8,578,056;-0,232698410922;-429,740,794,549;23,799,120,088;10,741,257,715;-266,274,737,937
30/06/2019;WETZEL S/A;MWET4;-19,362;8,226,816;-0,235352291822;-424,894,948,869;212,177,412,576;112,828,182,942;-22,448,832,116
31/03/2019;WETZEL S/A;MWET4;-18,125;825,988;-0,219434180642;-455,717,517,241;196,583,213,914;118,522,738,532;-192,678,641,263
31/12/2018;WETZEL S/A;MWET4;-17,095;773,328;-0,221057559018;-452,370,868,675;189,934,485,161;120,402,740,428;-181,350,133,605
30/09/2018;WETZEL S/A;MWET4;-15,341;75,326;-0,203661418368;-491,011,016,231;103,070,463,194;12,709,227,158;-0,841533508675
30/06/2018;WETZEL S/A;MWET4;-15,698;;;;-642,951,936,992;134,198,746,179;521,230,928,927
31/03/2018;WETZEL S/A;MWET4;-15,029;747,542;-0,201045559982;-497,399,693,925;-830,547,356,936;137,630,114,748;655,501,520,764
31/12/2017;WETZEL S/A;MWET4;-15,935;708,427;-0,224934961542;-44,457,295,262;-462,432,340,635;157,368,586,434;356,460,462,914
30/09/2017;WETZEL S/A;MWET4;-1,859;7,248,906;-0,02564524909;-38,993,577,192;371,907,125,955;153,615,204,517;-309,282,328,299
30/06/2017;WETZEL S/A;MWET4;0,58;7,340,654;0,00790120335327;126,563;132,407,302,984;-0,440841145174;-111,285,472,804
31/03/2017;WETZEL S/A;MWET4;3,394;740,006;0,0458644929906;218,033,588,686;128,870,406,364;-283,811,623,399;-103,172,674,776
31/12/2016;WETZEL S/A;MWET4;1,172;7,129,116;0,0164396258947;608,286,348,123;146,005,871,179;-113,033,185,744;-108,040,419,322
30/09/2016;WETZEL S/A;MWET4;-47,158;;;;431,367,678,817;437,101,929,613;-331,727,453,124
30/06/2016;WETZEL S/A;MWET4;-51,005;7,316,428;-0,697129801592;-143,445,309,283;494,726,937,136;533,482,829,115;-355,589,892,463
31/03/2016;WETZEL S/A;MWET4;-55,855;768,436;-0,726865997949;-137,576,940,292;55,173,848,749;624,935,157,402;-393,848,895,867
31/12/2015;WETZEL S/A;MWET4;-51,83;790,252;-0,65586673618;-152,469,998,071;572,396,006,521;76,730,070,432;-381,295,313,834
30/09/2015;WETZEL S/A;MWET4;-48,834;;;;752,867,700,117;661,408,577,878;-280,361,188,456
30/06/2015;WETZEL S/A;MWET4;-44,337;816,136;-0,543255045728;-18,407,560,277;775,158,577,961;-389,853,717,026;-237,583,473,869
31/03/2015;WETZEL S/A;MWET4;-42,005;819,636;-0,512483590277;-195,128,199,024;824,278,903,865;-170,794,110,399;-213,694,744,657
31/12/2014;WETZEL S/A;MWET4;-38,866;82,633;-0,47034477751;-21,260,999,331;813,953,488,372;-103,907,157,613;-18,260,681,172
30/09/2014;WETZEL S/A;MWET4;3,331;884,492;0,0376600353649;265,533,473,431;48,231,688,938;397,968,936,679;-435,563,701,361
30/06/2014;WETZEL S/A;MWET4;8,593;996,964;0,0861916779342;116,020,481,788;205,148,359,206;904,454,190,256;-144,123,250,228
31/03/2014;WETZEL S/A;MWET4;14,981;1,066,262;0,140500177255;711,742,874,307;-171,403,542,924;142,460,341,474;0,799778369197
31/12/2013;WETZEL S/A;MWET4;18,218;1,067,882;0,170599373339;586,168,624,437;-501,375,661,376;18,041,412,838;222,843,059,789
30/09/2013;WETZEL S/A;MWET4;30,138;954,882;0,315620149924;316,836,551,861;-540,414,809,072;307,920,988,266;260,675,249,876
30/06/2013;WETZEL S/A;MWET4;25,529;901,772;0,283098166721;353,234,360,923;-100,041,169,205;260,834,713,686;0,571659789497
31/03/2013;WETZEL S/A;MWET4;17,014;;;;495,196,222,114;183,514,299,722;-294,804,804,514
31/12/2012;WETZEL S/A;MWET4;7,529;901,512;0,0835152499357;119,738,610,705;106,583,050,378;860,055,039,202;-771,186,185,734
30/09/2012;WETZEL S/A;MWET4;-10,827;896,892;-0,12071687561;-82,838,459,407;122,056,909,057;-123,015,028,663;-103,805,516,892
30/06/2012;WETZEL S/A;MWET4;-6,239;88,379;-0,0705936930719;-141,655,714,057;109,452,004,413;-74,612,959,339;-792,754,395,312
31/03/2012;WETZEL S/A;MWET4;-0,289;92,407;-0,00312746869826;-319,747,404,844;144,983,974,359;-0,313258552448;-47,061,944,693
31/12/2011;WETZEL S/A;MWET4;7,756;902,074;0,0859796424684;116,306,601,341;-140,478,781,284;842,058,857,397;-0,655716056155
30/09/2011;WETZEL S/A;MWET4;;1,028,204;;;;;
30/06/2011;WETZEL S/A;MWET4;;1,119,698;;;;;
31/03/2011;WETZEL S/A;MWET4;;1,177,765;;;;;
31/12/2010;WETZEL S/A;MWET4;8,137;;;;-36,262,719,704;845,602,267,359;-0,402197723274
30/09/2010;WETZEL S/A;MWET4;;11,389,705;;;;;
30/06/2010;WETZEL S/A;MWET4;;12,347,055;;;;;
31/03/2010;WETZEL S/A;MWET4;;12,402,305;;;;;
31/12/2009;WETZEL S/A;MWET4;;1,028,335;;;;;
30/09/2009;WETZEL S/A;MWET4;;1,088,575;;;;;
31/12/2020;YDUQS PART;YDUQ3;356,379;13,730,824;0,0259546695814;385,287,124,101;306,339,936,517;291,822,438,168;105,966,736,411
30/09/2020;YDUQS PART;YDUQ3;576,907;11562,55;0,0498944436997;200,423,118,458;779,480,308,322;46,719,863,732;275,083,383,797
30/06/2020;YDUQS PART;YDUQ3;594,612;1,349,528,349;0,0440607268784;2,269,594,877;934,362,149,887;492,645,811,988;321,612,032,488
31/03/2020;YDUQS PART;YDUQ3;853,596;76,563,153;0,111489138907;896,948,357,303;175,010,082,686;832,154,038,198;750,715,446,039
31/12/2019;YDUQS PART;YDUQ3;900,018;1,549,245,075;0,0580939719947;172,134,898,969;208,274,238,384;124,949,806,521;117,213,775,548
30/09/2019;YDUQS PART;YDUQ3;780,352;1,192,990,625;0,0654114109237;152,878,524,691;189,340,477,776;101,138,893,869;105,288,170,494
30/06/2019;YDUQS PART;YDUQ3;803,995;993,886,615;0,0808940363886;123,618,506,956;2,130,024,755;107,673,553,767;116,134,085,309
31/03/2019;YDUQS PART;YDUQ3;781,442;94,058,103;0,083080774019;120,364,790,989;242,715,081,281;10,579,936,978;121,766,306,146
31/12/2018;YDUQS PART;YDUQ3;772,007;768,003,065;0,100521343623;994,813,602,726;24,885,033,586;149,481,028,122;157,191,667,542
30/09/2018;YDUQS PART;YDUQ3;742,184;721,163,316;0,102914829905;971,677,260,625;197,155,992,353;137,927,905,681;146,557,446,421
30/06/2018;YDUQS PART;YDUQ3;689,962;770,630,365;0,0895321585206;111,691,711,283;184,138,200,033;129,147,114,152;134,685,047,258
31/03/2018;YDUQS PART;YDUQ3;663,145;109,442,276;0,0605931294777;16,503,521,251;170,908,626,149;125,107,749,565;116,562,546,905
31/12/2017;YDUQS PART;YDUQ3;543,511;1,052,340,458;0,0516478289767;193,618,980,665;152,881,062,142;107,253,369,483;105,590,641,355
30/09/2017;YDUQS PART;YDUQ3;698,201;998,616,394;0,0699168373557;143,027,064,413;194,446,619,406;123,119,996,217;127,728,099,872
30/06/2017;YDUQS PART;YDUQ3;672,532;501,816,684;0,13401945799;746,160,307,614;200,211,010,878;117,765,499,017;123,764,463,835
31/03/2017;YDUQS PART;YDUQ3;471,957;55,262,018;0,0854035044468;117,091,213,818;141,216,708,022;865,130,978,521;837,804,998,468
31/12/2016;YDUQS PART;YDUQ3;459,091;5,383,278,662;0,0852809280041;117,259,511,992;15,119,155,632;876,430,447,014;888,887,922,974
30/09/2016;YDUQS PART;YDUQ3;365,506;60,214,552;0,0607006093809;164,742,991,907;109,698,642,496;664,377,549,073;722,794,299,597
30/06/2016;YDUQS PART;YDUQ3;378,884;586,670,238;0,0645821068564;154,841,650,215;123,559,529,005;720,190,842,476;792,535,088,392
31/03/2016;YDUQS PART;YDUQ3;508,17;41,544,934;0,122318162787;817,540,075,172;171,836,876,836;926,101,766,427;112,905,859,804
31/12/2015;YDUQS PART;YDUQ3;515,895;46,341,412;0,111324834038;898,272,167,786;18,080,856,766;912,784,968,259;111,161,645,317
30/09/2015;YDUQS PART;YDUQ3;540,847;478,968,336;0,112919155474;885,589,336,726;182,857,443,509;943,757,792,844;115,787,386,573
30/06/2015;YDUQS PART;YDUQ3;515,075;57,203,528;0,0900425232514;111,058,638,062;185,095,987,611;101,363,693,288;12,322,058,293
31/03/2015;YDUQS PART;YDUQ3;471,511;582,527,332;0,0809422964552;123,544,802,136;17,751,170,621;96,329,855,894;112,744,223,713
31/12/2014;YDUQS PART;YDUQ3;424,643;677,743,985;0,0626553697854;159,603,239,662;177,881,280,142;939,843,321,653;121,121,932,647
30/09/2014;YDUQS PART;YDUQ3;378,115;76,027,121;0,049734225764;201,068,778,017;161,047,917,104;920,315,573,562;122,882,775,659
30/06/2014;YDUQS PART;YDUQ3;325,274;807,460,586;0,0402835761447;248,240,125,556;195,862,013,068;106,226,843,994;145,152,386,677
31/03/2014;YDUQS PART;YDUQ3;289,444;619,714,225;0,0467060442255;214,105,051,409;184,458,710,405;991,262,005,947;130,699,323,502
31/12/2013;YDUQS PART;YDUQ3;248,545;54,685,743;0,045449688779;220,023,508,821;161,241,583,984;915,120,264,562;114,421,193,547
30/09/2013;YDUQS PART;YDUQ3;230,768;45,347,944;0,050888304881;19,650,880,538;140,359,142,575;842,302,817,135;102,322,510,723
30/06/2013;YDUQS PART;YDUQ3;199,3;422,831,902;0,0471345702766;21,215,850,577;117,392,683,561;771,399,718,271;852,873,691,585
31/03/2013;YDUQS PART;YDUQ3;171,398;37,008,628;0,0463129840966;215,922,169,454;994,737,978,147;685,528,432,818;709,876,511,087
31/12/2012;YDUQS PART;YDUQ3;148,69;350,133,075;0,0424667106928;235,478,562,782;155,136,591,541;994,522,472,052;884,708,140,764
30/09/2012;YDUQS PART;YDUQ3;129,587;290,829,165;0,0445577732893;224,427,731,948;135,586,362,393;851,500,350,447;784,197,585,061
30/06/2012;YDUQS PART;YDUQ3;106,861;213,012,598,966;0,0501665162149;19,933,614,599;130,291,888,581;752,313,477,016;768,765,622,271
31/03/2012;YDUQS PART;YDUQ3;98,509;175,967,499,543;0,0559813603397;178,630,886,054;12,331,903,152;70,297,306,327;715,392,639,213
31/12/2011;YDUQS PART;YDUQ3;80,818;155,810,732;0,051869341067;192,792,115,618;113,347,928,296;610,763,616,544;656,440,707,464
30/09/2011;YDUQS PART;YDUQ3;57,848;1,390,893;0,041590546505;240,439,254,598;102,059,355,099;550,934,128,332;718,669,139,449
